# Tetrahedron method
        0.1279556887        0.0110624955        0.0110624955        0.0035870681        0.0035263116        0.0035263116        0.0180962094        0.0180963006        0.0180964773
        0.1613530196        0.0184578658        0.0184578658        0.0060199944        0.0058550107        0.0058550107        0.0303919977        0.0303920225        0.0303923174
        0.1947503505        0.0272539351        0.0272539351        0.0089231291        0.0085826414        0.0085826414        0.0452322663        0.0452329147        0.0452324803
        0.2281476814        0.0384396344        0.0384396344        0.0126136674        0.0119870355        0.0119870355        0.0643984911        0.0643988909        0.0643988003
        0.2615450123        0.0516451057        0.0516451057        0.0169180267        0.0158996517        0.0158996517        0.0874739128        0.0874742993        0.0874742536
        0.2949423433        0.0677630069        0.0677630069        0.0220787445        0.0205231584        0.0205231584        0.1162205022        0.1162164092        0.1162177407
        0.3283396742        0.0866220985        0.0866220985        0.0278443502        0.0256937512        0.0256937512        0.1506608839        0.1506656727        0.1506641227
        0.3617370051        0.1095929206        0.1095929206        0.0345462310        0.0317004368        0.0317004368        0.1937125975        0.1937127933        0.1937138448
        0.3951343360        0.1375202335        0.1375202335        0.0420348095        0.0385816921        0.0385816921        0.2475724967        0.2475630777        0.2475627383
        0.4285316669        0.1712440788        0.1712440788        0.0501064871        0.0463198630        0.0463198630        0.3148666276        0.3148797743        0.3148800721
        0.4619289978        0.2140013011        0.2140013011        0.0590020231        0.0554859566        0.0554859566        0.4036651815        0.4036759278        0.4036749961
        0.4953263287        0.2719255400        0.2719255400        0.0690756746        0.0671208508        0.0671208508        0.5294328087        0.5294315498        0.5294336138
        0.5287236597        0.3742744789        0.3742744789        0.0811388055        0.0876660702        0.0876660702        0.7618626442        0.7617195116        0.7616939895
        0.5621209906        0.4780963237        0.4780963237        0.0972730856        0.1032721176        0.1032721176        1.0321131466        1.0321131466        1.0321131466
        0.5955183215        0.6773027537        0.6773027537        0.1378873908        0.1324959788        0.1324959788        1.6467367327        1.6467367327        1.6467367327
        0.6289156524        0.7495652198        0.7495652198        0.1661474258        0.1424328480        0.1424328480        2.0640001989        2.0640001989        2.0640001989
        0.6623129833        0.6046634757        0.6046634757        0.1898206696        0.1098540720        0.1098540720        1.9310316237        1.9310316237        1.9310316237
        0.6957103142        0.5292384468        0.5292384468        0.3334504840        0.0963978071        0.0963978071        1.9624783231        1.9624783231        1.9624783231
        0.7291076452        0.5010039198        0.5010039198        0.7163568596        0.1122829178        0.1122829178        1.7886929179        1.7886929179        1.7886929179
        0.7625049761        0.7646196266        0.7646196266        1.0869162442        0.1784156647        0.1784156647        2.6613841911        2.6613841911        2.6613841911
        0.7959023070        0.6079417225        0.6079417225        0.7488425271        0.1219605482        0.1219605482        2.6732299687        2.6732299687        2.6732299687
        0.8292996379        0.4677071735        0.4677071735        1.3291229380        0.1639999933        0.1639999933        6.6994697576        6.6994697576        6.6994697576
        0.8626969688        0.1684860498        0.1684860498        0.5715624356        0.0659698440        0.0659698440        2.3019040161        2.3019040161        2.3019040161
        0.8960942997        0.8393217200        0.8393217200        2.3505356030        0.3306000330        0.3306000330        7.3033300301        7.3033300301        7.3033300301
        0.9294916306        0.4673364351        0.4673364351        1.4434686418        0.1413861987        0.1413861987        2.1963367001        2.1963367001        2.1963367001
        0.9628889616        0.5249979202        0.5249979202        1.7145886884        0.1163528279        0.1163528279        1.3762933780        1.3762933780        1.3762933780
        0.9962862925        0.7457237588        0.7457237588        1.2573219671        0.1099756855        0.1099756855        1.6489954699        1.6489954699        1.6489954699
        1.0296836234        0.4690937383        0.4690937383        1.6192691135        0.0802668847        0.0802668847        1.1110174673        1.1110174673        1.1110174673
        1.0630809543        0.3440754004        0.3440754004        2.6145661954        0.0806409163        0.0806409163        1.0149560617        1.0149560617        1.0149560617
        1.0964782852        0.3698078680        0.3698078680        1.8313728821        0.0783367387        0.0783367387        1.1242767750        1.1242767750        1.1242767750
        1.1298756161        0.3844359696        0.3844359696        1.3762212377        0.0622097878        0.0622097878        0.9275310110        0.9275310110        0.9275310110
        1.1632729471        0.6426855371        0.6426855371        1.0151058947        0.0672830746        0.0672830746        1.1984891894        1.1984891894        1.1984891894
        1.1966702780        1.1396153542        1.1396153542        0.8682887487        0.0811281604        0.0811281604        2.1696960138        2.1696960138        2.1696960138
        1.2300676089        1.1296454809        1.1296454809        0.8030329835        0.0851566518        0.0851566518        2.9637040288        2.9637040288        2.9637040288
        1.2634649398        0.9135344608        0.9135344608        1.0683561202        0.0789392826        0.0789392826        3.9684627176        3.9684627176        3.9684627176
        1.2968622707        0.5233527180        0.5233527180        0.7657339954        0.0434602908        0.0434602908        2.3428432575        2.3428432575        2.3428432575
        1.3302596016        0.3068391111        0.3068391111        0.6055251731        0.0248318669        0.0248318669        1.9652735787        1.9652735787        1.9652735787
        1.3636569325        0.3977401081        0.3977401081        0.5365535371        0.0354119844        0.0354119844        0.8818363051        0.8818363051        0.8818363051
        1.3970542635        0.9382122754        0.9382122754        0.4963058886        0.0834892809        0.0834892809        2.3068929836        2.3068929836        2.3068929836
        1.4304515944        1.2304695703        1.2304695703        0.4552906407        0.1070776200        0.1070776200        2.8824818954        2.8824818954        2.8824818954
        1.4638489253        1.5135207535        1.5135207535        0.4178332340        0.1292311218        0.1292311218        3.2669979816        3.2669979816        3.2669979816
        1.4972462562        1.0052145188        1.0052145188        0.3448357108        0.0825333856        0.0825333856        1.8234883167        1.8234883167        1.8234883167
        1.5306435871        0.7860363700        0.7860363700        0.3212770615        0.0620327646        0.0620327646        1.3557486144        1.3557486144        1.3557486144
        1.5640409180        0.6887776431        0.6887776431        0.3412315886        0.0503689073        0.0503689073        1.1686460073        1.1686460073        1.1686460073
        1.5974382490        0.6101117875        0.6101117875        0.4146611728        0.0414394209        0.0414394209        1.0611783963        1.0611783963        1.0611783963
        1.6308355799        0.3065839926        0.3065839926        0.3101993827        0.0267580376        0.0267580376        0.4913430146        0.4913671502        0.4914077401
        1.6642329108        0.1315704076        0.1315704076        0.2250769589        0.0129720170        0.0129720170        0.1906586055        0.1907012293        0.1906890784
        1.6976302417        0.0230293134        0.0230293134        0.1933839308        0.0072289565        0.0072289565        0.0229889268        0.0229889268        0.0229889268
        1.7310275726        0.0140834340        0.0140834340        0.1897287265        0.0070120744        0.0070120744        0.0123790352        0.0123790352        0.0123790352
        1.7644249035        0.0251139138        0.0251139138        0.4421630624        0.0514229128        0.0514229128        0.0090514331        0.0090578004        0.0090601237
        1.7978222344        0.1028364537        0.1028364537        4.2079480212        0.5413919987        0.5413919987        0.0608260237        0.0608669864        0.0608689645
        1.8312195654        0.1254395467        0.1254395467        5.4900813869        0.6890167506        0.6890167506        0.0922537675        0.0922697131        0.0922810070
        1.8646168963        0.1468908079        0.1468908079        7.8057065015        0.8962361453        0.8962361453        0.1506434143        0.1506783555        0.1506604853
        1.8980142272        0.1126646726        0.1126646726        6.2316742087        0.7106540816        0.7106540816        0.1394722548        0.1394197027        0.1394137467
        1.9314115581        0.1311669581        0.1311669581        9.8711522491        0.8855833864        0.8855833864        0.2750247875        0.2750280433        0.2750596307
        1.9648088890        0.0767684163        0.0767684163        4.6820445656        0.4063863147        0.4063863147        0.0927216917        0.0927284315        0.0927160488
        1.9982062199        0.0607383459        0.0607383459        3.9068383123        0.3109922494        0.3109922494        0.0674190664        0.0674216747        0.0674232453
        2.0316035509        0.0527749258        0.0527749258        3.8329593382        0.2848457943        0.2848457943        0.0515647263        0.0515647263        0.0515647263
        2.0650008818        0.0140940581        0.0140940581        1.4552758940        0.0878636080        0.0878636080        0.0184302396        0.0184302396        0.0184302396
        2.0983982127        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.1317955436        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.1651928745        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.1985902054        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.2319875363        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.2653848673        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.2987821982        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.3321795291        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.3655768600        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.3989741909        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.4323715218        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.4657688528        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.4991661837        0.0660915798        0.0660915798        0.0017299162        0.1125697068        0.1125697068        0.0003687926        0.0003667124        0.0003663325
        2.5325635146        0.1658812605        0.1658812605        0.0272768130        0.2996745512        0.2996745512        0.0049541121        0.0049573550        0.0049583105
        2.5659608455        0.2290592739        0.2290592739        0.0638580436        0.4278954136        0.4278954136        0.0107786531        0.0107780687        0.0107779942
        2.5993581764        0.3010464551        0.3010464551        0.1096718167        0.5720687807        0.5720687807        0.0180666252        0.0180670647        0.0180662009
        2.6327555073        0.4214562116        0.4214562116        0.1714940006        0.8058293871        0.8058293871        0.0291127092        0.0291117140        0.0291131189
        2.6661528382        0.8198216263        0.8198216263        0.2801338199        1.6244030781        1.6244030781        0.0597981096        0.0597984773        0.0597983258
        2.6995501692        1.2242698313        1.2242698313        0.5522101414        3.6387281541        3.6387281541        0.0977767943        0.0977794907        0.0977794117
        2.7329475001        1.3110455855        1.3110455855        0.9171155940        4.3623763934        4.3623763934        0.1044967042        0.1044963503        0.1044969257
        2.7663448310        1.2490059043        1.2490059043        1.1913342711        3.6838779524        3.6838779524        0.1122707989        0.1122719848        0.1122721499
        2.7997421619        0.4282519259        0.4282519259        0.6649581894        6.1422752726        6.1422752726        0.2195104204        0.2195104204        0.2195104204
        2.8331394928        0.3999958380        0.3999958380        0.7954908806        4.2348634625        4.2348634625        0.1395813140        0.1395813140        0.1395813140
        2.8665368237        0.3611311499        0.3611311499        0.6451956581        4.0981786364        4.0981786364        0.1473950738        0.1473950738        0.1473950738
        2.8999341547        0.2295894328        0.2295894328        0.4777032596        2.1898723307        2.1898723307        0.0981234212        0.0981234212        0.0981234212
        2.9333314856        0.2226428289        0.2226428289        0.3202891944        1.3152572929        1.3152572929        0.0590144551        0.0590144551        0.0590144551
        2.9667288165        0.4077110603        0.4077110603        0.6244486429        2.1231695884        2.1231695884        0.0933026542        0.0933026542        0.0933026542
        3.0001261474        0.4184362476        0.4184362476        0.6797484840        2.2656720298        2.2656720298        0.1036294143        0.1036294143        0.1036294143
        3.0335234783        0.5121715835        0.5121715835        0.7563859808        3.3214133930        3.3214133930        0.1753033525        0.1753292332        0.1753275266
        3.0669208092        0.4090551464        0.4090551464        0.6928826746        2.8394729671        2.8394729671        0.1415441860        0.1415080312        0.1415074338
        3.1003181401        0.5921799360        0.5921799360        0.9732543301        3.3023216267        3.3023216267        0.1520151447        0.1520324813        0.1520361876
        3.1337154711        0.4939288896        0.4939288896        0.4288149620        1.4327006270        1.4327006270        0.0421588287        0.0421588287        0.0421588287
        3.1671128020        0.3444859701        0.3444859701        0.2348907303        0.9579999609        0.9579999609        0.0187861538        0.0187861538        0.0187861538
        3.2005101329        0.3010574799        0.3010574799        0.2227156838        1.0905554284        1.0905554284        0.0138810844        0.0138810844        0.0138810844
        3.2339074638        0.2364216491        0.2364216491        0.2330584432        1.5157188972        1.5157188972        0.0106236132        0.0106236132        0.0106236132
        3.2673047947        0.1581148972        0.1581148972        0.1065068759        0.4379920285        0.4379920285        0.0061572172        0.0061572172        0.0061572172
        3.3007021256        0.2704990896        0.2704990896        0.0853674216        0.3134723721        0.3134723721        0.0047953437        0.0047953437        0.0047953437
        3.3340994566        0.3049486335        0.3049486335        0.0790080324        0.2888349075        0.2888349075        0.0041753299        0.0041753299        0.0041753299
        3.3674967875        0.3492715676        0.3492715676        0.0755453344        0.2933679611        0.2933679611        0.0038387759        0.0038387759        0.0038387759
        3.4008941184        1.5512523412        1.5512523412        0.1016706013        1.0028027226        1.0028027226        0.0083427525        0.0083430684        0.0083427078
        3.4342914493        1.8714296358        1.8714296358        0.1245697735        1.2284699205        1.2284699205        0.0228246577        0.0228246577        0.0228246577
        3.4676887802        2.2440055353        2.2440055353        0.1781962587        1.5762325495        1.5762325495        0.0385952405        0.0385952405        0.0385952405
        3.5010861111        3.9371715102        3.9371715102        0.3340288082        3.0723541782        3.0723541782        0.0694077946        0.0694077946        0.0694077946
        3.5344834420        2.0690320720        2.0690320720        0.2702595197        1.5770646009        1.5770646009        0.0641600401        0.0641600401        0.0641600401
        3.5678807730        1.6741979900        1.6741979900        0.2371572630        1.1722894591        1.1722894591        0.0628451241        0.0628451241        0.0628451241
        3.6012781039        1.4378737784        1.4378737784        0.1702050267        0.9332084906        0.9332084906        0.0629044015        0.0629044015        0.0629044015
        3.6346754348        1.5145276160        1.5145276160        0.1624056152        1.1735120721        1.1735120721        0.0709975773        0.0709975773        0.0709975773
        3.6680727657        2.0490648958        2.0490648958        0.1945168907        2.7078796972        2.7078796972        0.0912214061        0.0912214061        0.0912214061
        3.7014700966        0.7528361695        0.7528361695        0.0337711439        1.0688371010        1.0688371010        0.0559315868        0.0559315868        0.0559315868
        3.7348674275        0.8070284328        0.8070284328        0.0315976057        1.2919588396        1.2919588396        0.0708178063        0.0708178063        0.0708178063
        3.7682647585        0.7856566850        0.7856566850        0.0294661582        1.2330405321        1.2330405321        0.0838439380        0.0838439380        0.0838439380
        3.8016620894        0.7478726416        0.7478726416        0.0324261328        1.3186503608        1.3186503608        0.0972497120        0.0972497120        0.0972497120
        3.8350594203        0.6959124672        0.6959124672        0.0434079110        1.7513299917        1.7513299917        0.1191414660        0.1191414660        0.1191414660
        3.8684567512        0.4332671834        0.4332671834        0.0350625486        1.1694219273        1.1694219273        0.0869860366        0.0869860366        0.0869860366
        3.9018540821        0.1673731664        0.1673731664        0.0115468056        0.2255305963        0.2255305963        0.0296207819        0.0296207819        0.0296207819
        3.9352514130        0.2695194234        0.2695194234        0.0188609408        0.2871450250        0.2871450250        0.0533855877        0.0533855877        0.0533855877
        3.9686487439        0.4983555077        0.4983555077        0.0402032853        0.4961864919        0.4961864919        0.1028310339        0.1028310339        0.1028310339
        4.0020460749        0.7285810397        0.7285810397        0.0641510650        0.7076552825        0.7076552825        0.1631030589        0.1631030589        0.1631030589
        4.0354434058        0.7545042670        0.7545042670        0.0643317445        0.6344980767        0.6344980767        0.1758345528        0.1758345528        0.1758345528
        4.0688407367        0.6503834649        0.6503834649        0.0501351599        0.4290424680        0.4290424680        0.1481127138        0.1481127138        0.1481127138
        4.1022380676        0.6203807620        0.6203807620        0.0432638226        0.3422367228        0.3422367228        0.1439636702        0.1439636702        0.1439636702
        4.1356353985        0.6137939825        0.6137939825        0.0378479395        0.2906248963        0.2906248963        0.1491514455        0.1491514455        0.1491514455
        4.1690327294        0.6212794350        0.6212794350        0.0325006262        0.2551999492        0.2551999492        0.1628150047        0.1628150047        0.1628150047
        4.2024300604        0.6360281577        0.6360281577        0.0262822389        0.2258385066        0.2258385066        0.1869530895        0.1869530895        0.1869530895
        4.2358273913        0.6385481157        0.6385481157        0.0183725049        0.1925933168        0.1925933168        0.2234076733        0.2234076733        0.2234076733
        4.2692247222        2.6595877598        2.6595877598        0.0136277706        0.2524331189        0.2524331189        1.9413207570        1.9413207570        1.9413207570
        4.3026220531        4.4432750390        4.4432750390        0.0231718190        0.4079842515        0.4079842515        3.2905675670        3.2920060805        3.2914833540
        4.3360193840        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.3694167149        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.4028140458        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.4362113768        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.4696087077        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.5030060386        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.5364033695        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.5698007004        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.6031980313        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.6365953623        0.0315086727        0.0315086727        0.0000049513        0.0014725460        0.0014725460        0.0001900258        0.0001900258        0.0001900258
        4.6699926932        0.1092471075        0.1092471075        0.0000440640        0.0058865550        0.0058865550        0.0037675708        0.0037675708        0.0037675708
        4.7033900241        0.1804761076        0.1804761076        0.0001053038        0.0110652394        0.0110652394        0.0105185054        0.0105185054        0.0105185054
        4.7367873550        0.2976254767        0.2976254767        0.0001894169        0.0225017127        0.0225017127        0.0213507230        0.0213507230        0.0213507230
        4.7701846859        0.3671777066        0.3671777066        0.0003074256        0.0261838462        0.0261838462        0.0377320017        0.0377320017        0.0377320017
        4.8035820168        0.4767421974        0.4767421974        0.0005226722        0.0341956819        0.0341956819        0.0613258363        0.0613258363        0.0613258363
        4.8369793477        0.6816750645        0.6816750645        0.0009960581        0.0533705921        0.0533705921        0.1018206975        0.1018206975        0.1018206975
        4.8703766787        0.9532996060        0.9532996060        0.0018156654        0.0785319273        0.0785319273        0.1700904998        0.1700904998        0.1700904998
        4.9037740096        0.7626159392        0.7626159392        0.0006731686        0.0402564633        0.0402564633        0.1895787082        0.1895787082        0.1895787082
        4.9371713405        0.8061222883        0.8061222883        0.0010671657        0.0380838198        0.0380838198        0.2255609304        0.2255609304        0.2255609304
        4.9705686714        0.8941737512        0.8941737512        0.0015465104        0.0389739128        0.0389739128        0.2735906937        0.2735906937        0.2735906937
        5.0039660023        1.0798309200        1.0798309200        0.0023264244        0.0438257957        0.0438257957        0.3555922784        0.3555922784        0.3555922784
        5.0373633332        1.3248567343        1.3248567343        0.0030407055        0.0522863376        0.0522863376        0.4596905838        0.4596905838        0.4596905838
        5.0707606642        1.1451542296        1.1451542296        0.0024195963        0.0422838595        0.0422838595        0.4189312906        0.4189312906        0.4189312906
        5.1041579951        0.6281005355        0.6281005355        0.0016993192        0.0229302856        0.0229302856        0.2444488587        0.2444488587        0.2444488587
        5.1375553260        0.3065960507        0.3065960507        0.0009408087        0.0108784772        0.0108784772        0.1263219944        0.1263219944        0.1263219944
        5.1709526569        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.2043499878        0.4307608083        0.4307608083        0.0013172296        0.0139856538        0.0139856538        0.2010299914        0.2010299914        0.2010299914
        5.2377473187        0.9774339447        0.9774339447        0.0028105235        0.0291590437        0.0291590437        0.4878029389        0.4878029389        0.4878029389
        5.2711446496        1.1064789492        1.1064789492        0.0042925603        0.0299096249        0.0299096249        0.5629140050        0.5629140050        0.5629140050
        5.3045419806        1.2511624336        1.2511624336        0.0057699166        0.0320941729        0.0320941729        0.6502322977        0.6502322977        0.6502322977
        5.3379393115        1.4041970439        1.4041970439        0.0071670701        0.0355468379        0.0355468379        0.7484137809        0.7484137809        0.7484137809
        5.3713366424        1.0348343937        1.0348343937        0.0032786696        0.0220996157        0.0220996157        0.5884961530        0.5884961530        0.5884961530
        5.4047339733        0.6375476972        0.6375476972        0.0017550732        0.0145931069        0.0145931069        0.3574314539        0.3574314539        0.3574314539
        5.4381313042        0.4656376829        0.4656376829        0.0011003725        0.0105127436        0.0105127436        0.2606675987        0.2606675987        0.2606675987
        5.4715286351        0.3574203166        0.3574203166        0.0007493177        0.0077708871        0.0077708871        0.2000027828        0.2000027828        0.2000027828
        5.5049259661        0.2770834920        0.2770834920        0.0005359844        0.0056820023        0.0056820023        0.1550020242        0.1550020242        0.1550020242
        5.5383232970        0.2109391440        0.2109391440        0.0003851727        0.0039217781        0.0039217781        0.1180226431        0.1180226431        0.1180226431
        5.5717206279        0.1423888690        0.1423888690        0.0002188957        0.0020503601        0.0020503601        0.0799103741        0.0799103741        0.0799103741
        5.6051179588        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.6385152897        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.6719126206        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.7053099515        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.7387072825        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.7721046134        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.8055019443        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.8388992752        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.8722966061        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.9056939370        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.9390912680        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.9724885989        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.0058859298        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.0392832607        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.0726805916        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.1060779225        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        6.1394752534        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
